date,ta_avg_mean,rn_day_mean,n_stations_ta,n_stations_rn
2023-12-04,2.353,,57,0
2023-12-05,4.295,,57,0
2023-12-06,5.965,2.824,57,55
2023-12-07,4.475,0.0,57,2
2023-12-08,10.004,0.0,57,1
2023-12-09,12.17,0.0,57,2
2023-12-10,11.172,3.652,57,23
2023-12-11,10.777,32.849,57,57
2023-12-12,6.933,1.836,57,47
2023-12-13,7.288,0.0,57,1
2023-12-14,8.577,22.872,57,57
2023-12-15,7.784,33.937,57,56
2023-12-16,-0.702,2.429,57,55
2023-12-17,-10.167,0.706,55,16
2023-12-18,-5.161,0.0,57,2
2023-12-19,-1.57,0.228,57,25
2023-12-20,-4.13,1.207,57,43
2023-12-21,-8.434,2.493,56,14
2023-12-22,-8.524,0.486,55,14
2023-12-23,-5.582,0.0,57,6
2023-12-24,-2.281,0.758,57,40
2023-12-25,-0.956,0.327,57,37
2023-12-26,1.651,,57,0
2023-12-27,1.612,,57,0
2023-12-28,1.419,,57,0
2023-12-29,1.279,,57,0
2023-12-30,1.796,3.186,57,57
2023-12-31,3.87,3.509,57,56
2024-01-01,3.337,0.146,57,13
2024-01-02,2.288,0.022,57,18
2024-01-03,2.498,1.174,57,47
2024-01-04,1.353,,57,0
2024-01-05,4.642,0.01,57,10
2024-01-06,1.961,0.385,57,34
2024-01-07,-3.325,0.1,57,20
2024-01-08,-3.633,,57,0
2024-01-09,-1.744,2.569,57,51
2024-01-10,0.621,0.241,57,29
2024-01-11,1.281,0.0,57,2
2024-01-12,2.923,0.0,57,1
2024-01-13,0.204,,57,0
2024-01-14,2.323,2.488,57,50
2024-01-15,-0.661,,57,0
2024-01-16,-1.34,,57,0
2024-01-17,2.428,4.691,57,55
2024-01-18,5.774,5.823,57,57
2024-01-19,5.284,0.677,57,30
2024-01-20,4.081,12.359,57,56
2024-01-21,3.611,0.629,57,48
2024-01-22,-4.447,0.456,57,34
2024-01-23,-8.54,1.905,57,20
2024-01-24,-6.516,0.811,57,9
2024-01-25,-4.505,,57,0
2024-01-26,-1.342,0.0,57,1
2024-01-27,0.188,,57,0
2024-01-28,-0.349,0.0,57,1
2024-01-29,-0.921,,57,0
2024-01-30,0.681,0.036,57,14
2024-01-31,5.349,0.667,57,27
2024-02-01,3.681,1.728,57,25
